name,trace,lat,lng,country_id
Glendale,Glendale,39.7036,-104.9352,840
Steamboat Springs,Steamboat Springs,40.4774,-106.8233,840
Cañon City,Canon City,38.443,-105.2201,840
Castle Rock,Castle Rock,39.3761,-104.8536,840
Salida,Salida,38.5303,-105.9987,840
Pueblo,Pueblo,38.2701,-104.613,840
Sheridan,Sheridan,39.6466,-105.0181,840
Breckenridge,Breckenridge,39.4997,-106.0433,840
Fort Lupton,Fort Lupton,40.0829,-104.7982,840
Fruita,Fruita,39.154,-108.7285,840
Longmont,Longmont,40.1691,-105.0995,840
Fort Collins,Fort Collins,40.5487,-105.0656,840
Commerce City,Commerce City,39.8638,-104.8434,840
Carbondale,Carbondale,39.3946,-107.2145,840
Boulder,Boulder,40.0274,-105.2514,840
Englewood,Englewood,39.6469,-104.9942,840
Cherry Hills Village,Cherry Hills Village,39.6375,-104.9481,840
Milliken,Milliken,40.3105,-104.8556,840
Golden,Golden,39.7406,-105.2122,840
Greeley,Greeley,40.415,-104.7697,840
Florence,Florence,38.3821,-105.1117,840
Johnstown,Johnstown,40.3491,-104.949,840
Northglenn,Northglenn,39.9107,-104.9783,840
Monument,Monument,39.0736,-104.8468,840
New Castle,New Castle,39.5785,-107.5262,840
Kodiak,Kodiak,57.7933,-152.4029,840
Anchorage,Anchorage,61.1508,-149.1091,840
Wasilla,Wasilla,61.5769,-149.4668,840
Palmer,Palmer,61.5974,-149.1147,840
Soldotna,Soldotna,60.4863,-151.0676,840
Kenai,Kenai,60.5614,-151.1976,840
Homer,Homer,59.653,-151.5256,840
Fairbanks,Fairbanks,64.8353,-147.6533,840
Ketchikan,Ketchikan,55.3567,-131.6712,840
Sitka,Sitka,57.2405,-135.3152,840
Juneau,Juneau,58.4566,-134.1776,840
Pinson,Pinson,33.7064,-86.6654,840
Hoover,Hoover,33.3761,-86.8065,840
Trussville,Trussville,33.6389,-86.5832,840
Bessemer,Bessemer,33.3709,-86.9713,840
Spanish Fort,Spanish Fort,30.7257,-87.8602,840
Center Point,Center Point,33.6447,-86.6851,840
Lanett,Lanett,32.8572,-85.2082,840
Phenix City,Phenix City,32.4586,-85.025,840
Sheffield,Sheffield,34.7556,-87.7008,840
Hamilton,Hamilton,34.1346,-87.9755,840
Gadsden,Gadsden,34.009,-86.0156,840
Calera,Calera,33.1249,-86.745,840
Clay,Clay,33.698,-86.6068,840
Talladega,Talladega,33.4329,-86.0976,840
Scottsboro,Scottsboro,34.6438,-86.0491,840
Russellville,Russellville,34.5056,-87.7282,840
Alabaster,Alabaster,33.2197,-86.8233,840
Glencoe,Glencoe,33.9447,-85.9319,840
Opelika,Opelika,32.6621,-85.3773,840
Pike Road,Pike Road,32.2909,-86.0917,840
Tuscaloosa,Tuscaloosa,33.2349,-87.5268,840
Sylacauga,Sylacauga,33.1779,-86.2606,840
Montgomery,Montgomery,32.347,-86.2663,840
Fairhope,Fairhope,30.5235,-87.8827,840
Rainbow City,Rainbow City,33.9337,-86.0923,840
Hartselle,Hartselle,34.4392,-86.9399,840
Alexander City,Alexander City,32.924,-85.9353,840
Wetumpka,Wetumpka,32.5406,-86.2054,840
Mobile,Mobile,30.6782,-88.1161,840
Clanton,Clanton,32.8417,-86.623,840
Muscle Shoals,Muscle Shoals,34.7426,-87.6336,840
Oxford,Oxford,33.5963,-85.8718,840
Selma,Selma,32.4166,-87.0336,840
Tuscumbia,Tuscumbia,34.7204,-87.7035,840
Satsuma,Satsuma,30.8579,-88.0634,840
Northport,Northport,33.2584,-87.5981,840
Daleville,Daleville,31.2914,-85.7114,840
Pelham,Pelham,33.3117,-86.7569,840
Prattville,Prattville,32.4602,-86.4595,840
Homewood,Homewood,33.4617,-86.8092,840
Montevallo,Montevallo,33.1254,-86.848,840
Gulf Shores,Gulf Shores,30.2718,-87.708,840
Lincoln,Lincoln,33.5935,-86.1372,840
Enterprise,Enterprise,31.3276,-85.8459,840
Jacksonville,Jacksonville,33.8084,-85.7544,840
Robertsdale,Robertsdale,30.5533,-87.706,840
Vestavia Hills,Vestavia Hills,33.4516,-86.7443,840
Valley,Valley,32.8088,-85.1771,840
Arab,Arab,34.3309,-86.499,840
Dothan,Dothan,31.2335,-85.4066,840
Decatur,Decatur,34.5733,-86.9919,840
Pleasant Grove,Pleasant Grove,33.4936,-86.9782,840
Bay Minette,Bay Minette,30.8938,-87.7912,840
Saraland,Saraland,30.8439,-88.0954,840
Leeds,Leeds,33.5429,-86.5636,840
Chickasaw,Chickasaw,30.7715,-88.0794,840
Tarrant,Tarrant,33.5941,-86.7684,840
Anniston,Anniston,33.6713,-85.8137,840
Brent,Brent,32.9421,-87.1753,840
Cullman,Cullman,34.1791,-86.8402,840
Auburn,Auburn,32.6084,-85.4897,840
Birmingham,Birmingham,33.5276,-86.7986,840
Millbrook,Millbrook,32.5033,-86.3729,840
Helena,Helena,33.2855,-86.8748,840
Pell City,Pell City,33.5609,-86.2669,840
Midfield,Midfield,33.4552,-86.9226,840
Tuskegee,Tuskegee,32.4395,-85.7139,840
Fort Payne,Fort Payne,34.4559,-85.6954,840
Oneonta,Oneonta,33.9385,-86.4936,840
Demopolis,Demopolis,32.498,-87.8298,840
Atmore,Atmore,31.0927,-87.4763,840
Guntersville,Guntersville,34.3674,-86.2634,840
Moody,Moody,33.5986,-86.4963,840
Attalla,Attalla,34.0049,-86.104,840
Orange Beach,Orange Beach,30.2941,-87.5851,840
Athens,Athens,34.7846,-86.9516,840
Foley,Foley,30.3994,-87.6645,840
Huntsville,Huntsville,34.699,-86.6412,840
Smiths Station,Smiths Station,32.5285,-85.096,840
Brewton,Brewton,31.1111,-87.0737,840
Prichard,Prichard,30.7735,-88.1301,840
Andalusia,Andalusia,31.3101,-86.4781,840
Mountain Brook,Mountain Brook,33.4871,-86.7401,840
Daphne,Daphne,30.6291,-87.8872,840
Troy,Troy,31.8021,-85.9665,840
Jasper,Jasper,33.8514,-87.2719,840
Eufaula,Eufaula,31.9102,-85.1505,840
Gardendale,Gardendale,33.6677,-86.8069,840
Albertville,Albertville,34.2631,-86.2106,840
Madison,Madison,34.7113,-86.7617,840
Greenville,Greenville,31.8437,-86.6379,840
Fairfield,Fairfield,33.4747,-86.9194,840
Ozark,Ozark,31.4508,-85.6473,840
Hueytown,Hueytown,33.4237,-87.0223,840
Southside,Southside,33.9007,-86.0237,840
Irondale,Irondale,33.544,-86.6599,840
Chelsea,Chelsea,33.3258,-86.6287,840
Boaz,Boaz,34.1985,-86.1529,840
Rainsville,Rainsville,34.4939,-85.8435,840
Florence,Florence,34.83,-87.6658,840
Fultondale,Fultondale,33.6177,-86.8015,840
Springdale,Springdale,36.1897,-94.1574,840
Batesville,Batesville,35.7687,-91.6226,840
Clarksville,Clarksville,35.4567,-93.4808,840
Pea Ridge,Pea Ridge,36.449,-94.1212,840
Centerton,Centerton,36.3551,-94.296,840
Stuttgart,Stuttgart,34.4958,-91.5483,840
West Memphis,West Memphis,35.1531,-90.1995,840
Osceola,Osceola,35.6947,-89.993,840
Beebe,Beebe,35.0713,-91.9002,840
Arkadelphia,Arkadelphia,34.1245,-93.0719,840
Bella Vista,Bella Vista,36.4667,-94.2708,840
Van Buren,Van Buren,35.4479,-94.3525,840
Monticello,Monticello,33.6254,-91.7935,840
Jonesboro,Jonesboro,35.8211,-90.6793,840
Rogers,Rogers,36.3172,-94.1515,840
Heber Springs,Heber Springs,35.5003,-92.0339,840
North Little Rock,North Little Rock,34.7813,-92.2378,840
Blytheville,Blytheville,35.9326,-89.9053,840
Hot Springs,Hot Springs,34.4915,-93.0488,840
Camden,Camden,33.5672,-92.8466,840
Siloam Springs,Siloam Springs,36.1838,-94.5319,840
Maumelle,Maumelle,34.8525,-92.3994,840
Helena-West Helena,Helena-West Helena,34.5311,-90.6202,840
Searcy,Searcy,35.2419,-91.7351,840
El Dorado,El Dorado,33.2182,-92.6641,840
Little Rock,Little Rock,34.7255,-92.3584,840
Benton,Benton,34.5769,-92.5716,840
Crossett,Crossett,33.1284,-91.9631,840
Marion,Marion,35.2039,-90.2059,840
Newport,Newport,35.6243,-91.2319,840
Lowell,Lowell,36.2563,-94.152,840
Wynne,Wynne,35.2324,-90.7897,840
Sherwood,Sherwood,34.8509,-92.2029,840
Forrest City,Forrest City,35.0101,-90.7875,840
Farmington,Farmington,36.037,-94.2537,840
Fayetteville,Fayetteville,36.0713,-94.166,840
Conway,Conway,35.0754,-92.4696,840
Harrison,Harrison,36.2438,-93.1198,840
Mena,Mena,34.5811,-94.2373,840
Hope,Hope,33.6677,-93.5908,840
Pine Bluff,Pine Bluff,34.2119,-92.0174,840
Alma,Alma,35.4914,-94.2183,840
De Queen,De Queen,34.0428,-94.3423,840
Mountain Home,Mountain Home,36.3345,-92.3845,840
Magnolia,Magnolia,33.2777,-93.2261,840
Greenwood,Greenwood,35.2135,-94.2411,840
White Hall,White Hall,34.2735,-92.1004,840
Malvern,Malvern,34.369,-92.8186,840
Warren,Warren,33.6113,-92.0675,840
Morrilton,Morrilton,35.1555,-92.7387,840
Pocahontas,Pocahontas,36.2636,-90.9698,840
Bryant,Bryant,34.6144,-92.4903,840
Walnut Ridge,Walnut Ridge,36.0843,-90.9465,840
Fort Smith,Fort Smith,35.3494,-94.3695,840
Russellville,Russellville,35.2761,-93.1385,840
Trumann,Trumann,35.6763,-90.5229,840
Bentonville,Bentonville,36.3579,-94.2286,840
Cabot,Cabot,34.9765,-92.0268,840
Jacksonville,Jacksonville,34.8805,-92.1303,840
Paragould,Paragould,36.0561,-90.5149,840
Texarkana,Texarkana,33.4365,-93.9961,840
Barre,Barre,44.1997,-72.5083,840
Winooski,Winooski,44.4951,-73.1842,840
Montpelier,Montpelier,44.2658,-72.5717,840
Burlington,Burlington,44.4877,-73.2314,840
Saint Albans,Saint Albans,44.8119,-73.0846,840
South Burlington,South Burlington,44.4622,-73.2203,840
Essex Junction,Essex Junction,44.4903,-73.114,840
Rutland,Rutland,43.6091,-72.9782,840
Bellows Falls,Bellows Falls,43.1344,-72.455,840
East Alton,East Alton,38.8837,-90.1077,840
Homer Glen,Homer Glen,41.6043,-87.9495,840
Waterloo,Waterloo,38.3403,-90.1538,840
Chicago Ridge,Chicago Ridge,41.7034,-87.7795,840
Libertyville,Libertyville,42.287,-87.9671,840
Elburn,Elburn,41.8838,-88.4615,840
Willow Springs,Willow Springs,41.7351,-87.8836,840
New Lenox,New Lenox,41.5089,-87.9697,840
Burbank,Burbank,41.7444,-87.7686,840
Algonquin,Algonquin,42.1629,-88.3158,840
Hanover Park,Hanover Park,41.9819,-88.1447,840
Lockport,Lockport,41.5897,-88.029,840
Quincy,Quincy,39.9335,-91.3796,840
Harvey,Harvey,41.6076,-87.6521,840
South Holland,South Holland,41.5977,-87.6022,840
Maywood,Maywood,41.8798,-87.8442,840
Mokena,Mokena,41.5324,-87.8779,840
Long Grove,Long Grove,42.197,-88.0059,840
Elk Grove Village,Elk Grove Village,42.0061,-87.9929,840
Countryside,Countryside,41.7741,-87.8752,840
Cicero,Cicero,41.8445,-87.7593,840
Peoria Heights,Peoria Heights,40.7466,-89.5701,840
Montgomery,Montgomery,41.7237,-88.363,840
Addison,Addison,41.9314,-88.0086,840
Harrisburg,Harrisburg,37.7373,-88.5457,840
Oak Brook,Oak Brook,41.8373,-87.9512,840
Vandalia,Vandalia,38.9754,-89.1117,840
Dwight,Dwight,41.0985,-88.4238,840
River Forest,River Forest,41.895,-87.8194,840
Milan,Milan,41.4417,-90.5597,840
Frankfort,Frankfort,41.4913,-87.8395,840
Evanston,Evanston,42.0463,-87.6942,840
Chatham,Chatham,39.6714,-89.6962,840
Godfrey,Godfrey,38.9582,-90.2158,840
Freeport,Freeport,42.2895,-89.6354,840
Clinton,Clinton,40.1469,-88.9635,840
Arlington Heights,Arlington Heights,42.0955,-87.9825,840
Deerfield,Deerfield,42.1655,-87.8515,840
Markham,Markham,41.6,-87.6905,840
Charleston,Charleston,39.4845,-88.1779,840
Channahon,Channahon,41.4202,-88.2623,840
Hillside,Hillside,41.8674,-87.9019,840
Spring Valley,Spring Valley,41.3358,-89.2034,840
Chicago,Chicago,41.8373,-87.6861,840
DeKalb,DeKalb,41.9299,-88.7478,840
Marengo,Marengo,42.2311,-88.6156,840
Lincolnshire,Lincolnshire,42.1961,-87.9179,840
Posen,Posen,41.6291,-87.6858,840
Benton,Benton,38.011,-88.9179,840
Wood River,Wood River,38.8633,-90.0774,840
Anna,Anna,37.4612,-89.2388,840
West Frankfort,West Frankfort,37.8997,-88.9302,840
Carpentersville,Carpentersville,42.1227,-88.2894,840
Mattoon,Mattoon,39.4774,-88.3623,840
Washington,Washington,40.7039,-89.4349,840
Taylorville,Taylorville,39.5328,-89.2804,840
Beach Park,Beach Park,42.4261,-87.8584,840
Hickory Hills,Hickory Hills,41.7248,-87.8281,840
Elgin,Elgin,42.0385,-88.3227,840
Lynwood,Lynwood,41.5233,-87.5507,840
Berwyn,Berwyn,41.8433,-87.7909,840
Mendota,Mendota,41.5552,-89.1046,840
Lemont,Lemont,41.6697,-87.9831,840
Morris,Morris,41.3744,-88.43,840
Oak Forest,Oak Forest,41.6055,-87.7527,840
Hazel Crest,Hazel Crest,41.5732,-87.6899,840
Naperville,Naperville,41.7483,-88.1656,840
Granite City,Granite City,38.7296,-90.1263,840
Jerseyville,Jerseyville,39.118,-90.3276,840
Peoria,Peoria,40.7518,-89.6153,840
Sycamore,Sycamore,41.9955,-88.6816,840
Crystal Lake,Crystal Lake,42.233,-88.3352,840
Maryville,Maryville,38.7264,-89.9643,840
Pontoon Beach,Pontoon Beach,38.7209,-90.0598,840
Belleville,Belleville,38.515,-89.9865,840
Du Quoin,Du Quoin,38.0019,-89.2323,840
Pinckneyville,Pinckneyville,38.0851,-89.3718,840
Hillsboro,Hillsboro,39.167,-89.4735,840
Bensenville,Bensenville,41.9595,-87.9435,840
Mount Vernon,Mount Vernon,38.3144,-88.9173,840
River Grove,River Grove,41.9243,-87.8379,840
Park Ridge,Park Ridge,42.0125,-87.8436,840
Metropolis,Metropolis,37.1566,-88.7083,840
Columbia,Columbia,38.4581,-90.2157,840
Willowbrook,Willowbrook,41.7635,-87.9456,840
Calumet Park,Calumet Park,41.665,-87.6578,840
Centralia,Centralia,38.5222,-89.1233,840
Galesburg,Galesburg,40.9506,-90.3763,840
Sauk Village,Sauk Village,41.4907,-87.5702,840
Mundelein,Mundelein,42.2692,-88.0102,840
Silvis,Silvis,41.4978,-90.4101,840
Midlothian,Midlothian,41.6254,-87.7243,840
Coal City,Coal City,41.278,-88.2791,840
Harwood Heights,Harwood Heights,41.9663,-87.8057,840
Morton Grove,Morton Grove,42.0423,-87.789,840
Breese,Breese,38.6138,-89.5231,840
Justice,Justice,41.7495,-87.8345,840
Lansing,Lansing,41.5646,-87.5459,840
Lisle,Lisle,41.7925,-88.0881,840
Centreville,Centreville,38.58,-90.1037,840
Westmont,Westmont,41.7948,-87.9742,840
Melrose Park,Melrose Park,41.9029,-87.8642,840
Plainfield,Plainfield,41.6202,-88.2258,840
Broadview,Broadview,41.8584,-87.8562,840
Joliet,Joliet,41.5201,-88.1503,840
Carterville,Carterville,37.763,-89.0839,840
Prospect Heights,Prospect Heights,42.1039,-87.9267,840
Morton,Morton,40.6137,-89.4668,840
Brookfield,Brookfield,41.8245,-87.847,840
Lakemoor,Lakemoor,42.3398,-88.203,840
Minooka,Minooka,41.4507,-88.2792,840
Lindenhurst,Lindenhurst,42.4179,-88.0257,840
Edwardsville,Edwardsville,38.7925,-89.9884,840
Glenview,Glenview,42.0825,-87.8215,840
Clarendon Hills,Clarendon Hills,41.7981,-87.9569,840
Peru,Peru,41.348,-89.1352,840
Vernon Hills,Vernon Hills,42.2342,-87.9608,840
Streator,Streator,41.125,-88.8303,840
Bloomingdale,Bloomingdale,41.9497,-88.0892,840
Normal,Normal,40.522,-88.9877,840
Collinsville,Collinsville,38.6768,-90.0053,840
Monee,Monee,41.4172,-87.7504,840
Rolling Meadows,Rolling Meadows,42.0747,-88.0252,840
Litchfield,Litchfield,39.1963,-89.6288,840
Stickney,Stickney,41.8183,-87.773,840
Dolton,Dolton,41.6284,-87.5979,840
Wood Dale,Wood Dale,41.9665,-87.9808,840
Danville,Danville,40.1422,-87.6113,840
Gurnee,Gurnee,42.3707,-87.9391,840
Rockton,Rockton,42.45,-89.0631,840
Antioch,Antioch,42.4744,-88.072,840
Summit,Summit,41.7877,-87.8146,840
Lake Zurich,Lake Zurich,42.1958,-88.0872,840
Glenwood,Glenwood,41.5412,-87.6119,840
La Salle,La Salle,41.3576,-89.0727,840
Mount Zion,Mount Zion,39.7792,-88.8828,840
Northfield,Northfield,42.1025,-87.7791,840
Orland Park,Orland Park,41.6075,-87.8618,840
Lawrenceville,Lawrenceville,38.7263,-87.6874,840
Bellwood,Bellwood,41.8829,-87.8762,840
Elmhurst,Elmhurst,41.8973,-87.9432,840
Forest Park,Forest Park,41.8683,-87.8157,840
Island Lake,Island Lake,42.2783,-88.2001,840
Riverside,Riverside,41.831,-87.8169,840
Bourbonnais,Bourbonnais,41.1831,-87.8781,840
Saint Joseph,Saint Joseph,40.1139,-88.0353,840
Round Lake,Round Lake,42.3439,-88.1059,840
Flossmoor,Flossmoor,41.5391,-87.6857,840
Alsip,Alsip,41.6701,-87.7368,840
Streamwood,Streamwood,42.0209,-88.1778,840
Warrenville,Warrenville,41.821,-88.1856,840
Plano,Plano,41.6758,-88.5295,840
Yorkville,Yorkville,41.6551,-88.4509,840
Sterling,Sterling,41.7997,-89.6952,840
Lombard,Lombard,41.8739,-88.0158,840
Sandwich,Sandwich,41.6496,-88.6175,840
Troy,Troy,38.727,-89.8967,840
Savoy,Savoy,40.06,-88.2552,840
Orland Hills,Orland Hills,41.5905,-87.8413,840
East Saint Louis,East Saint Louis,38.6156,-90.1305,840
Swansea,Swansea,38.5502,-89.9854,840
Chillicothe,Chillicothe,40.9152,-89.5018,840
Bridgeview,Bridgeview,41.7402,-87.8067,840
Wilmington,Wilmington,41.3197,-88.1434,840
Palos Hills,Palos Hills,41.6986,-87.8266,840
Geneseo,Geneseo,41.4508,-90.154,840
Moline,Moline,41.4825,-90.4917,840
West Dundee,West Dundee,42.0984,-88.3072,840
Carbondale,Carbondale,37.7219,-89.2237,840
Bartlett,Bartlett,41.9804,-88.2074,840
West Chicago,West Chicago,41.8958,-88.2252,840
Rantoul,Rantoul,40.3032,-88.1551,840
Springfield,Springfield,39.7713,-89.6538,840
Saint Charles,Saint Charles,41.9192,-88.3111,840
Roscoe,Roscoe,42.4252,-89.0084,840
Pekin,Pekin,40.5677,-89.6264,840
Carol Stream,Carol Stream,41.9183,-88.1309,840
Westchester,Westchester,41.8492,-87.8906,840
Hawthorn Woods,Hawthorn Woods,42.2315,-88.0622,840
Park City,Park City,42.3521,-87.8917,840
Huntley,Huntley,42.16,-88.433,840
Hinsdale,Hinsdale,41.8005,-87.9273,840
Lyons,Lyons,41.8121,-87.8192,840
Skokie,Skokie,42.036,-87.74,840
Spring Grove,Spring Grove,42.4547,-88.2404,840
Northlake,Northlake,41.9143,-87.9053,840
Canton,Canton,40.5631,-90.0411,840
Johnsburg,Johnsburg,42.384,-88.2475,840
Niles,Niles,42.0278,-87.8099,840
Braidwood,Braidwood,41.2696,-88.2233,840
Byron,Byron,42.1273,-89.2622,840
Cahokia,Cahokia,38.5651,-90.1776,840
Oak Park,Oak Park,41.8872,-87.7899,840
Dixon,Dixon,41.8436,-89.4786,840
East Moline,East Moline,41.5198,-90.3878,840
South Beloit,South Beloit,42.4821,-89.0249,840
Monticello,Monticello,40.0338,-88.5729,840
Herrin,Herrin,37.7984,-89.0304,840
Carmi,Carmi,38.0857,-88.1727,840
Effingham,Effingham,39.12,-88.5509,840
Richton Park,Richton Park,41.4821,-87.7353,840
Machesney Park,Machesney Park,42.3666,-89.0266,840
Bolingbrook,Bolingbrook,41.6911,-88.1012,840
Highland Park,Highland Park,42.1825,-87.8105,840
Palos Heights,Palos Heights,41.6637,-87.7959,840
Batavia,Batavia,41.849,-88.3089,840
Homewood,Homewood,41.5591,-87.661,840
Ottawa,Ottawa,41.3528,-88.8319,840
Tinley Park,Tinley Park,41.5671,-87.8049,840
Shiloh,Shiloh,38.554,-89.9163,840
Loves Park,Loves Park,42.3365,-88.9976,840
Lake Bluff,Lake Bluff,42.2826,-87.851,840
Waukegan,Waukegan,42.3697,-87.8716,840
Chicago Heights,Chicago Heights,41.5101,-87.6347,840
South Elgin,South Elgin,41.9907,-88.3133,840
Pana,Pana,39.3828,-89.0642,840
Marion,Marion,37.717,-88.9274,840
Itasca,Itasca,41.9773,-88.0181,840
Rock Falls,Rock Falls,41.7733,-89.6932,840
Downers Grove,Downers Grove,41.7947,-88.017,840
Pontiac,Pontiac,40.8881,-88.6415,840
Rock Island,Rock Island,41.4699,-90.5827,840
Park Forest,Park Forest,41.4817,-87.6867,840
Mascoutah,Mascoutah,38.5191,-89.8045,840
Schiller Park,Schiller Park,41.9586,-87.8693,840
La Grange,La Grange,41.8072,-87.8741,840
Schaumburg,Schaumburg,42.0307,-88.0838,840
McHenry,McHenry,42.3388,-88.2932,840
Robbins,Robbins,41.6431,-87.708,840
Princeton,Princeton,41.3815,-89.4649,840
Northbrook,Northbrook,42.1292,-87.8352,840
Salem,Salem,38.6278,-88.9582,840
Rochelle,Rochelle,41.9199,-89.0634,840
Woodridge,Woodridge,41.7372,-88.041,840
Oak Lawn,Oak Lawn,41.7139,-87.7528,840
Steger,Steger,41.4723,-87.6176,840
Oswego,Oswego,41.6832,-88.3382,840
Wilmette,Wilmette,42.077,-87.7282,840
Champaign,Champaign,40.1148,-88.2731,840
Berkeley,Berkeley,41.8891,-87.9114,840
University Park,University Park,41.446,-87.7154,840
Campton Hills,Campton Hills,41.95,-88.4166,840
Bradley,Bradley,41.1634,-87.8466,840
Colona,Colona,41.468,-90.3448,840
Glen Ellyn,Glen Ellyn,41.8669,-88.063,840
Winnetka,Winnetka,42.1065,-87.7421,840
Gillespie,Gillespie,39.1258,-89.8173,840
Murphysboro,Murphysboro,37.7679,-89.3321,840
Urbana,Urbana,40.1106,-88.1972,840
Elmwood Park,Elmwood Park,41.9225,-87.8163,840
Lake Villa,Lake Villa,42.4184,-88.0834,840
Kankakee,Kankakee,41.1019,-87.8643,840
Hampshire,Hampshire,42.1112,-88.5119,840
Manhattan,Manhattan,41.4274,-87.9803,840
Burr Ridge,Burr Ridge,41.7485,-87.9198,840
Lincolnwood,Lincolnwood,42.0054,-87.7329,840
Wauconda,Wauconda,42.2749,-88.136,840
Riverdale,Riverdale,41.644,-87.6366,840
Robinson,Robinson,39.0089,-87.733,840
Crete,Crete,41.4398,-87.623,840
Crestwood,Crestwood,41.6454,-87.7396,840
Genoa,Genoa,42.0924,-88.6966,840
Bartonville,Bartonville,40.6397,-89.6608,840
Fairview Heights,Fairview Heights,38.5974,-90.0053,840
Zion,Zion,42.4599,-87.8511,840
Shorewood,Shorewood,41.518,-88.2149,840
Calumet City,Calumet City,41.6133,-87.5502,840
Glencoe,Glencoe,42.1347,-87.7641,840
Wheaton,Wheaton,41.856,-88.1083,840
Poplar Grove,Poplar Grove,42.3508,-88.8344,840
Villa Park,Villa Park,41.8864,-87.9779,840
Wheeling,Wheeling,42.1308,-87.9239,840
Bethalto,Bethalto,38.9016,-90.0472,840
North Riverside,North Riverside,41.8461,-87.8263,840
Kewanee,Kewanee,41.2399,-89.9258,840
Franklin Park,Franklin Park,41.936,-87.8794,840
Highwood,Highwood,42.206,-87.8129,840
East Peoria,East Peoria,40.6738,-89.5422,840
Gilberts,Gilberts,42.1096,-88.3716,840
Crest Hill,Crest Hill,41.5722,-88.1125,840
Winfield,Winfield,41.8774,-88.1505,840
Lincoln,Lincoln,40.1507,-89.372,840
Blue Island,Blue Island,41.6578,-87.6812,840
Glendale Heights,Glendale Heights,41.9196,-88.0784,840
Alton,Alton,38.9033,-90.1523,840
La Grange Park,La Grange Park,41.8308,-87.8723,840
Decatur,Decatur,39.8555,-88.9337,840
Romeoville,Romeoville,41.631,-88.1014,840
Matteson,Matteson,41.5095,-87.7469,840
Paris,Paris,39.6148,-87.6905,840
Evergreen Park,Evergreen Park,41.7213,-87.7013,840
Worth,Worth,41.6877,-87.7916,840
Norridge,Norridge,41.9637,-87.8231,840
Buffalo Grove,Buffalo Grove,42.1673,-87.9615,840
Creve Coeur,Creve Coeur,40.6422,-89.5987,840
Manteno,Manteno,41.2505,-87.8442,840
North Aurora,North Aurora,41.8083,-88.3412,840
Aurora,Aurora,41.7638,-88.2901,840
Macomb,Macomb,40.472,-90.6816,840
Harvard,Harvard,42.4297,-88.6212,840
Hoffman Estates,Hoffman Estates,42.0638,-88.1463,840
Rockford,Rockford,42.2594,-89.0646,840
Carlinville,Carlinville,39.2782,-89.8766,840
Sugar Grove,Sugar Grove,41.7714,-88.4471,840
Round Lake Park,Round Lake Park,42.3311,-88.0752,840
Mount Carmel,Mount Carmel,38.419,-87.7696,840
Glen Carbon,Glen Carbon,38.758,-89.9839,840
Monmouth,Monmouth,40.9142,-90.642,840
Inverness,Inverness,42.1152,-88.1019,840
Mount Prospect,Mount Prospect,42.0653,-87.937,840
Round Lake Beach,Round Lake Beach,42.379,-88.0811,840
Staunton,Staunton,39.0112,-89.7935,840
Eureka,Eureka,40.7148,-89.2775,840
Bloomington,Bloomington,40.4756,-88.9698,840
Lake in the Hills,Lake in the Hills,42.1913,-88.3478,840
Beardstown,Beardstown,39.9996,-90.4181,840
Country Club Hills,Country Club Hills,41.5638,-87.7246,840
Western Springs,Western Springs,41.8022,-87.9006,840
Olney,Olney,38.7286,-88.0841,840
Des Plaines,Des Plaines,42.0343,-87.9008,840
Palatine,Palatine,42.1181,-88.043,840
Belvidere,Belvidere,42.2545,-88.8647,840
Cary,Cary,42.2128,-88.2491,840
Chester,Chester,37.9199,-89.826,840
Darien,Darien,41.7447,-87.9823,840
Roselle,Roselle,41.9807,-88.0862,840
Greenville,Greenville,38.8867,-89.3894,840
Woodstock,Woodstock,42.3103,-88.4357,840
Mahomet,Mahomet,40.188,-88.3907,840
Lake Forest,Lake Forest,42.238,-87.8596,840
North Chicago,North Chicago,42.3172,-87.8596,840
Highland,Highland,38.7606,-89.681,840
Pingree Grove,Pingree Grove,42.0857,-88.4362,840
Grayslake,Grayslake,42.3403,-88.0342,840
Geneva,Geneva,41.8831,-88.3236,840
Jacksonville,Jacksonville,39.7291,-90.232,840
Barrington,Barrington,42.1516,-88.128,840
Fox Lake,Fox Lake,42.426,-88.1847,840
Winthrop Harbor,Winthrop Harbor,42.4806,-87.8294,840
O'Fallon,O'Fallon,38.597,-89.9154,840
Fort Valley,Fort Valley,32.5522,-83.8816,840
Buford,Buford,34.1183,-83.9918,840
Richmond Hill,Richmond Hill,31.9207,-81.3181,840
Atlanta,Atlanta,33.7627,-84.4231,840
Sugar Hill,Sugar Hill,34.1082,-84.0558,840
Swainsboro,Swainsboro,32.5866,-82.3345,840
Toccoa,Toccoa,34.5807,-83.3256,840
Sylvester,Sylvester,31.53,-83.8337,840
Cedartown,Cedartown,34.0217,-85.25,840
Wrightsville,Wrightsville,32.7265,-82.7197,840
Cochran,Cochran,32.3875,-83.3523,840
Moultrie,Moultrie,31.1591,-83.7705,840
Milledgeville,Milledgeville,33.0874,-83.2414,840
Pooler,Pooler,32.1023,-81.2539,840
Canton,Canton,34.2468,-84.4902,840
Vidalia,Vidalia,32.2134,-82.4035,840
Acworth,Acworth,34.0564,-84.6688,840
Johns Creek,Johns Creek,34.0333,-84.2027,840
Valdosta,Valdosta,30.8503,-83.2789,840
Norcross,Norcross,33.9379,-84.2065,840
Morrow,Morrow,33.5816,-84.3391,840
Byron,Byron,32.6477,-83.7539,840
